conversation_id,speaker_id,start_time,end_time,text,outcome
2026_37,0,598,620,"After all of these phone calls we ended up texting a few dealerships and ended up convincing a dealership via competition to give us this offer Ã¢â‚¬â€ which is almost $8,000 off a BMW X5. And as you can see from the messages they'll also do seven and a half percent on the BMW X1M.",sale
2026_38,1,0,22,"This is how's it going. It's going great. Who is this? This is Tommy. I got a text message from you Ã¢â‚¬â€ somebody three minutes ago. Oh Tommy Makula. The man, the myth, the legend. Just kidding. I'm reading this text Ã¢â‚¬â€ I want make sure you're the same. I understand you mistyped. You said, 'So we're not at the advertised price including tax, title, license. We're above $49,000' Ã¢â‚¬â€ which I think he meant $59,000. Why don't you come on down so we can negotiate price? I never lose a customer over price.",no sale
2026_38,0,22,28,"Is that correct? Yeah, 100%. So I mean, I'm willing to negotiate with you. But Ian Ã¢â‚¬â€ I mean, we're a little bit off, you know. I did the numbers. We're about $10K off from where you want.",no sale
2026_38,1,28,36,"Out the door? I'll come in right now. Remember the statement you just made: 'I will never lose a deal over price.' I don't have to come in right now. $55K out the door Ã¢â‚¬â€ I will drop what we're doing. I have to finish my work, but right after work we're done, we're on our way. Put my name on the car, put a bow on it.",no sale
2026_38,0,36,50,"Okay, so come on down right now. Okay Ã¢â‚¬â€ you're confirming $55,000 out the door if I bring a check? Because I'm bringing a check. And if that number is any different we're right out. I mean, I'm not confirming anything, you know, man. You just said 'I will not lose a deal over price.'",no sale
2026_38,1,50,70,"You guys have $4,000 of add-ons. I mean, you want me to negotiate price but you won't come and show your face here. It's the problem. You know, I've been texting you for the past week. You know, I have no problem working on the price for you but I don't have to confirm anything. We've been texting for two days and you've sent a total of seven text messages. I texted you about a week ago Ã¢â‚¬â€ actually probably Monday. I said I'm ready to buy a car on August 13th at 11:09. And August 14th Ã¢â‚¬â€ we called on the phone, talked on the phone August 14th Ã¢â‚¬â€ come on, $55,000, trying to buy a car. Are you just trying to say ridiculous pricing?",no sale
2026_38,0,70,84,"No, no Ã¢â‚¬â€ your guys' pricing Ã¢â‚¬â€ you guys are adding a $4,000 add-on package and you guys are acting like that's normal even though you're saying it's optional. But like again, I'm just trying to basically Ã¢â‚¬â€ I mean, if you come in I'll take the add-ons off for you. I don't want to play games with you.",no sale
2026_38,1,84,96,"It just sounds like you're kind of going around. You know, just come down if you want to negotiate. If not, I definitely understand. Not trying to be rude at all. I don't have time to negotiate over the phone, that's why I'm asking you to come on down.",no sale
2026_38,0,96,108,"But why don't you have time? Again, you have somebody that's on the phone willing to buy a car. I have a feeling you're not willing to buy a car. Are you talking about negotiating? I'm literally saying right now Ã¢â‚¬â€ I'm telling you right now I'll take the arms off, I'll take the add-ons off if you come down. I'll sell you the vehicle at the listed price of the car online.",no sale
2026_38,1,108,116,"Okay, so what is that price? Give me Ã¢â‚¬â€ give me Ã¢â‚¬â€ okay, let's talk about Ã¢â‚¬â€ again, stop not taking me seriously because I'm buying a car. Which is why I've been communicating.",no sale
2026_38,0,116,135,"I don't call dealerships for funsies, man. Like, come on, man. Like Ã¢â‚¬â€ dude, like this is frustrating and annoying and you do not make the process easy. But I need a car. TikTok? Dude, dude Ã¢â‚¬â€ I'm trying to buy a car. I don't care. Great, awesome. I'm doing 60 car deals this week and somebody's trying to buy your car. So you can understand that a client has an offer that you guys can take seriously, because I really don't believe that you're buying a car. Because if you were, you'd be here, just like every other client. You know, you're trying to play games.",no sale
2026_38,1,135,145,"I'm not trying to play games. Just do any research to figure out that we do Ã¢â‚¬â€ we buy cars all of the time. You know who I am, you would know for a fact we run a business negotiating car deals. So again, my client wants a Suburban.",no sale
2026_38,0,145,160,"Yeah. You want to come down. I'll Ã¢â‚¬â€ you understand that I can't. You now know who I am, I guess. Won't come down and buy it? If I say no, access Ã¢â‚¬â€ again, man. You can go on TikTok right now, dude. Do you know who I am? You know who I am, right?",no sale
2026_38,1,160,168,"I don't know who you are, but I see that you're streaming right now. Okay, so you Ã¢â‚¬â€ so I'm going to tell you who I am real quick, just so you know. My name is Tommy. I run a company called Delivered. We negotiate car deals for people. I do 100 car deals on a monthly basis. So this is what I do.",no sale
2026_38,0,168,180,"Great, awesome. So right now, right, you know Ã¢â‚¬â€ you're talking to somebody that that client is 99.9% buying a car. You're not talking to some random person wasting your time. I have a client right now that is trying to buy this car. They're in chat right now. If you were to go into this live stream and look right now, you would see the person is trying to buy the car right now and I'm negotiating on their behalf.",no sale
2026_38,1,180,195,"So awesome, awesome Ã¢â‚¬â€ so hear what you're saying is that you're a broker. I'm not a broker because you're not going to pay me a dime for any of this and you get to do the whole deal with the client. You just have to agree to a number here. Customers Ã¢â‚¬â€ brokers charge the customer. Again, brokers do something. Brokers get paid and I'm not going to go back and forth Ã¢â‚¬â€ just because out of respect you're live streaming me without giving me permission.",no sale
2026_38,0,195,214,"I said that's okay. First of all, I told you I'll give you a good price. Come on down. But the fact that you're kind of being disrespectful Ã¢â‚¬â€ streaming without permission Ã¢â‚¬â€ is very alarming. Makes me believe that you're not serious. You're not going to come down. Dude, all you have to do is do any research on me or brand Ã¢â‚¬â€ like if you know TikTok you probably want to do research on your brand.",no sale
2026_38,1,214,222,"I just want to sell a vehicle. Exactly. You want to sell a vehicle and you're not going to gain the sale from a client that's getting told to take access. Okay, so what's the price then? What's the price of the car?",no sale
2026_38,0,222,238,"You know the price online. I don't Ã¢â‚¬â€ I don't Ã¢â‚¬â€ you called me out of the Ã¢â‚¬â€ without your zip code here. Do you want the zip code and the address? Yep, I gave you the zip. You guys can do it with zip code. Let's go with zip code. Let's put a deal together. Let's put our differences aside and get a client taken care of so they can be happy. Their car Ã¢â‚¬â€ zip code is 93510.",no sale
2026_38,1,238,258,"But what is the Ã¢â‚¬â€ again, I don't have the link in front of my car. I was doing something different. I saw this and I was trying to close this deal and I said, 'You know what, I'll just call them and see if we can put a deal together' because you said you're not going to lose a deal over price. Okay, let me plug it in. Okay, give me a sec.",no sale
2026_38,0,258,280,"This is sad. Like the guy knows that I'm on TikTok and he knows that we negotiate car deals for a living. He's saying I'm not wasting my time Ã¢â‚¬â€ acting like this is like one of the salespeople who get so combative and so rude. Dude, my client is trying to buy a car.",no sale
2026_38,1,280,294,"Yeah, it is okay brother. So right now I got the price is $57,542 with zero accessories Ã¢â‚¬â€ that's out the door. Out the door price, out the door. Okay, and you're telling me you can't get down to $55,000?",no sale
2026_38,0,294,304,"I didn't say I couldn't. But you know Ã¢â‚¬â€ I can Ã¢â‚¬â€ if I can get you any review Ã¢â‚¬â€ like I can get you a client to call right now that'll tell you that I'm real. I'm legitimately Ã¢â‚¬â€ man, I run one of the biggest negotiation companies in the world.",no sale
2026_38,1,304,308,But I'm saying I don't believe that.,no sale
2026_38,0,308,340,"Come Ã¢â‚¬â€ so here, here Ã¢â‚¬â€ let me just pitch this idea. There are two things that can happen. You can either confirm that Ã¢â‚¬â€ again, I can't shop your price. It's a used car. We both know we can't shop your price. So like there's a new car it'd be a little different but this is a used car. So you could either say, 'Yep, I could do $55,000, let me confirm that's great' and you never hear from me again. And then if you wanted to you could make a TikTok Ã¢â‚¬â€ this guy does. You could just expose me for the liar that I am. Or you could just take Ã¢â‚¬â€ this is pretty much redundant.",no sale
2026_38,1,340,356,"I mean, if it's $55,000 would you come today? I mean, my client will put a deposit to hold the car. My client at $55,000 has agreed to buy a Suburban. And everything Ã¢â‚¬â€ now again, I haven't talked to my client here because they're hearing this whole conversation. As long as you make their life easy and sign the paperwork at $55,000, I will convince them to buy the car. But my client is in this chat hearing you right now and hearing you represent your dealership. So I'm trying to make this easy. This is what I do. $55,000 out the door Ã¢â‚¬â€ if you can get a confirmation on that, I will call my client right now and I'll call you back right now. I'm dropping every deal I'm doing right now. I will work this.",no sale
2026_38,0,356,370,"Because I want to show you. But what I'd like is, if we sell this car, all I want you to do is say, 'Hey, Tommy, I was wrong. I'm sorry. I judged the book by its cover.' Okay. If you come down today and purchase a vehicle, 100% I'll say that. But you mean Ã¢â‚¬â€ let me plug it all in. I have to confirm with the director to see what my bottom dollar price is.",no sale
2026_38,1,370,382,"I mean Ã¢â‚¬â€ if you're actually serious, man Ã¢â‚¬â€ why would I be lying? Do you think I do this for funsies, man? That's fine, that's fine. I'm live on TikTok. Go talk to your director. I'm live on TikTok. Go, go, go. I'm live on TikTok. Go to my TikTok right now. You don't have to say anything, just listen. And you're going to hear me call my client right now so you can confirm this is a real buyer.",no sale
2026_38,0,382,394,"Okay, are you still there? Tommy, how you doing? This is Daniel Garcia Ã¢â‚¬â€ I'm the general sales manager. How's it going, my friend?",no sale
2026_38,1,394,402,"Oh, good. Perfect, man. It seems like you have a customer. Absolutely, man. I don't know if you know who I am but I negotiate car deals for people. I just need to be at $55,000 out the door.",no sale
2026_38,0,402,420,"Well, awesome. Okay, so what's your customer trying to be at? They're originally trying to be at an unrealistic number which is like $50K. I told them we had to up the budget. They're at $55,000 Ã¢â‚¬â€ that's stretching their budget. It's where they're at. But $55,000 out the door is where we're trying to be.",no sale
2026_38,1,420,434,"Okay, $55K Ã¢â‚¬â€ so if I make that happen we could we could earn your business. We got a car deal, man. We got a car deal. Perfect. What time can they make it in?",no sale
2026_38,0,434,444,"I have to call them right now. So that's going to be my next step. But I'm going to call them right now on the line. Maybe we could do a three-way? Make sure Ã¢â‚¬â€ yeah, I want to make the deal first. Yeah, give me one second Ã¢â‚¬â€ let me call them. They're committed.",no sale
2026_38,1,444,448,"No, okay. Perfect. Let's go. Okay, give me one second. I'll be right back.",no sale
2026_38,0,448,510,"Hello. Hey, are you on my TikTok right now? No, I'm not. Wow Ã¢â‚¬â€ you're in a moment here. I'm going to mute for just a second so I can let you know that everything's being recorded, but you are live right now. Okay. Okay, so you know that deal we were working on yesterday Ã¢â‚¬â€ the one that you liked that was at like $61,000 out the door with all the add-ons? Yeah. Okay, so long story short I've been negotiating with this dealership Ã¢â‚¬â€ kind of crazy, they went back and forth, back and forth Ã¢â‚¬â€ but they are now agreeing to do $55,000 out the door if you come in today. Okay. So I need to Ã¢â‚¬â€ this is the best deal, best price. I just talked to the general sales manager out there. I don't know how your schedule looks for like today, but I wanted to run that one by. Let me pull it up right now. Give me one second.",no sale
2026_38,1,510,522,"That might be possible. Yeah, I think I can. And I will tell you that Ã¢â‚¬â€ yeah, I'm going to make sure you deal with somebody. But yeah, as long as you're willing to do that, yeah, okay, yeah. Let's do it.",no sale
2026_38,0,522,540,"Okay, cool. Congratulations. What time can you be there? It's Ã¢â‚¬â€ I'm going to be off work in about two Ã¢â‚¬â€ I want to say maybe Ã¢â‚¬â€ shoot, if I can go straight here from work, maybe in about like an hour and a half or so. Two hours. Hour and a half, two hours. Perfect. Awesome. I'm going to have the dealership call out Ã¢â‚¬â€ they're going to probably collect a little bit of information. Are you financing or paying cash?",no sale
2026_38,1,540,550,"Financing. Financing. Okay. They're going to collect a credit app, kind of get the ball rolling. Okay. Okay, all right. Yeah, no problem. Okay, congratulations. Cool. Thank you, man. I appreciate it. No problem. You deserve this. Have a great day. Okay, bye-bye.",no sale
2026_38,0,550,575,"Hey, I'm going to have my director speak with you. Is that all right? Okay, that's totally fine. Okay, one sec. How you doing, Tommy? This is Daniel. Hey, man. Doing well. Did you Ã¢â‚¬â€ we got a deal.",no sale
2026_38,1,575,590,"Okay, done. Yeah, perfect. Okay, what time Ã¢â‚¬â€ he said he can be there in two hours. I can text over the phone number and you guys can get a credit app, kind of get the ball rolling on that front. Perfect. We appreciate your business.",no sale
2026_38,0,590,605,"No Ã¢â‚¬â€ he doesn't have to, but the guy did tell me he was going to apologize and admit that he was wrong that I was a serious buyer. He doesn't have to if he doesn't want to, but he did say he was going to. But I get it if you don't want to make him do it.",no sale
2026_38,1,605,625,"No, absolutely not. So even though we work with tons of brokers that broke deals for customers, that's not an issue. But yeah, come on in, have that customer speak directly to me so we can make this transaction as easy as possible. And who's he asking for? Myself. My name is Daniel. Man, I appreciate you making that easy. My client will be over in two hours. If you want to send him a credit app, I'll just text it over to this number and we can get the process rolling and go from there.",no sale
2026_38,0,625,668,"Sounds good, brother. Thank you so much. No problem. Bye. We're going to have to reverse one of these deals, guys. I'm going to leave it on the board because I feel confident it's going to happen. But Ã¢â‚¬â€ hey, Tommy, how you doing? It's Ã¢â‚¬â€ hey, man. How's it going? I'm going to mute you. I want to add some clarity. At the end of the day, my job is to take care of my client's needs. I work for my client. I don't take a dime from the dealership. My goal is to make the deal as simple as possible for the dealership. But in the end my client tells me what I do and I work for them.",no sale
2026_38,1,668,700,"In this particular deal, my client is in chat. They see chat. And it is a husband and wife. After watching the conversation we had with this Ã¢â‚¬â€ they didn't want to do the deal. Even after I wrapped it up. Even after I shared the contact information. Something just didn't sit right with them. So they told me they didn't want to do the deal. They tried to be nice to them because they saw what happens when you disagreed with him Ã¢â‚¬â€ and that's what happened here.",no sale
2026_38,0,700,724,"Hey, is this Tommy? Yep. Hey Ã¢â‚¬â€ real quick. So your customer is not coming in anymore?",no sale
2026_38,1,724,740,"Yeah, they're Ã¢â‚¬â€ so they didn't know how to tell you. So I just talked to him Ã¢â‚¬â€ long story short, the wife heard the stream and doesn't want to work with you guys. So Ã¢â‚¬â€ all right buddy. Well, you know Ã¢â‚¬â€ I told you you weren't going to come. So it's kind of a big scam on your end. But I'm not trying Ã¢â‚¬â€ I know you muted me. So I think it's kind of Ã¢â‚¬â€ it's not, man. I wouldn't have given you guys my client's number.",no sale
2026_38,0,740,752,"Pretty pathetic Ã¢â‚¬â€ you wouldn't have it unmuted if you didn't think it was completely, you know, pathetic. So, but thanks for nothing. Take care.",no sale
2026_39,1,0,10,Thank you for calling. Thank you for calling Toyota. Not going to help you.,no sale
2026_39,0,10,14,"Hey, I just want to see if you guys have a car available.",no sale
2026_39,1,14,18,"Yeah, what's the car you looking for? I have a stock number whenever you're ready.",no sale
2026_39,0,18,26,Give me one second. I'm ready. What's the stock number?,no sale
2026_39,1,26,38,It is 07229. 905. 905 is Ã¢â‚¬â€ what car is this?,no sale
2026_39,0,38,44,This is a RAV4 Hybrid XSE.,no sale
2026_39,1,44,56,RAV4 Hybrid XSE. 2025? Only the XSE? Correct. Yep. You're only interested in the XSE?,no sale
2026_39,0,56,64,XSE. Yeah. What about the Prime XSE by any chance?,no sale
2026_39,1,64,72,"Not the biggest fan of the Prime. I'm not in my prime, you know.",no sale
2026_39,0,72,74,"Oh okay, totally understand.",no sale
2026_39,1,74,94,I do have one similar to that one Ã¢â‚¬â€ a RAV4 Hybrid XSE in white. You do have an XSE then? Yeah. It's not here on the ground but it's incoming.,no sale
2026_39,0,94,100,"This car is incoming? Awesome. Perfect. That's great. I'm a patient man, I can wait.",no sale
2026_39,1,100,110,"You wouldn't be interested in reserving the car by any chance? Sure, I mean, if the numbers make sense I'm all for it. Yeah, for sure. What time would you like to come in?",no sale
2026_39,0,110,125,"I'd prefer Ã¢â‚¬â€ I'm a busy guy. Especially because the car is not here, I'd prefer to just do everything over the phone.",no sale
2026_39,1,125,140,"Oh Ã¢â‚¬â€ the phone? Do you live close by by any chance? I mean, about 20 minutes away. Okay. It's mostly done in person Ã¢â‚¬â€ for the numbers, is there a time you could try to come? But the car is not here.",no sale
2026_39,0,140,148,Why would I Ã¢â‚¬â€ you've got to look at the car to make sure you like it. But the car is not even there.,no sale
2026_39,1,148,162,"Yeah. Yeah, if you'd like Ã¢â‚¬â€ we could do that as well. What was your name, sir? Tommy. Tommy. Okay. Perfect. And I'll send over the spec sheet of the one we'd be talking about Ã¢â‚¬â€ the XSE Ã¢â‚¬â€ just want to make sure that one's the correct one. Is that fine with you?",no sale
2026_39,0,162,172,"Yeah, I mean, as long as it's a white XSE I'm pretty open on the options. So as long as it's a white XSE, that's the check box. We can now talk numbers.",no sale
2026_39,1,172,186,"Okay, perfect. I'll send you a credit application and do some numbers starting with that. Is that fine with you?",no sale
2026_39,0,186,196,Negative. What Ã¢â‚¬â€ what's the credit app for?,no sale
2026_39,1,196,205,"If you want to figure out numbers we would have to check your credit for interest rate, all that Ã¢â‚¬â€ how if you want to finance or you're thinking of paying cash.",no sale
2026_39,0,205,235,"You know, like nowadays when I go to a restaurant I normally look at the menu beforehand to see what the prices are like. I don't want to go to a $900 steakhouse and accidentally get there, sit down, and now I'm ready. Similar to when I'm buying a car Ã¢â‚¬â€ I want to look at the menu first. So I'd prefer to look at the menu and see what kind of pricing you guys have before I sit down.",no sale
2026_39,1,235,244,"We have it priced at $48,393 on this XSE.",no sale
2026_39,0,244,255,"$48,000? That's Ã¢â‚¬â€ something's off there. They don't make them that expensive. That's not including taxes or fees on this one?",no sale
2026_39,1,255,260,"$48,000 and that doesn't include taxes and fees.",no sale
2026_39,0,260,275,"Holy moly. You guys Ã¢â‚¬â€ that fine dining stuff Ã¢â‚¬â€ can we explain how we got from $40-something Ã¢â‚¬â€ I'm guessing the MSRP is $44,000 Ã¢â‚¬â€ to $48,000?",no sale
2026_39,1,275,298,"Yes. So we do have a ceramic coating on this vehicle, and wheel locks, and then we have ceramic window tint and PPF on the car.",no sale
2026_39,0,298,315,"Oh, is that so Ã¢â‚¬â€ you guys do ceramic paint and PPF? That makes more sense. Is that a dealer installed add?",no sale
2026_39,1,315,322,"Yeah, that's Ã¢â‚¬â€ that's with Toyota. It's from Toyota. Toyota tells us to put this on.",no sale
2026_39,0,322,340,"Okay, cool. The good news is the car is still being built you said, so it's not on Ã¢â‚¬â€ I'll just say no, thank you.",no sale
2026_39,1,340,348,Okay. You wouldn't be Ã¢â‚¬â€ so reserving Ã¢â‚¬â€ you Ã¢â‚¬â€ what? I don't want that stuff.,no sale
2026_39,0,348,380,"I don't believe that Toyota is actually telling you to put it on. I imagine your boss is telling you to put it on, but I don't think Toyota is the one telling you to put PPF on. And I imagine this is a DIO Ã¢â‚¬â€ if you tell me this is a PIO or an LIO we can have that conversation. But I imagine these are DIOs. Am I correct?",no sale
2026_39,1,380,388,"Yes, so there are dealer installed options.",no sale
2026_39,0,388,410,"That means Toyota Huntington Beach is telling you to put them on Ã¢â‚¬â€ nobody else. It's Ã¢â‚¬â€ yeah, Toyota Ã¢â‚¬â€ same thing. Nope, nope. Toyota is a big company. The CEO Ã¢â‚¬â€ you're not speaking for the CEO. You're speaking for Toyota of Huntington Ã¢â‚¬â€ some guy or girl owns your business. That's the person who's telling you to put it on. Not Toyota.",no sale
2026_39,1,410,425,"Like, I mean Ã¢â‚¬â€ at least like, it's not the same thing. Like Toyota Ã¢â‚¬â€ I mean, you could see as a consumer that might not know who they're talking about: if you say 'Oh, Toyota tells us we have to put them on' Ã¢â‚¬â€ that's a little bit different than 'My dealership says we have to put them on.'",no sale
2026_39,0,425,438,"Right. Yeah. Correct. I'm assuming you didn't know I knew what DIOs and PIOs were. I did a Google search, so I learned a little bit about it.",no sale
2026_39,1,438,448,"Yeah, yeah. That's Ã¢â‚¬â€ yeah. So Ã¢â‚¬â€ would you be interested in reserving, just to take off those items?",no sale
2026_39,0,448,462,"I have another deal in LA that's $2,000 off of MSRP, no dealer add-ons. Do you have a quote from them?",no sale
2026_39,1,462,475,"I could easily get one. If you bring that quote, we could match it or beat it on that quote.",no sale
2026_39,0,475,495,"So you guys Ã¢â‚¬â€ the Toyota accessories you put on Ã¢â‚¬â€ you guys are willing to get $6,000 more or less than what you guys are listing the car at?",no sale
2026_39,1,495,505,"Yeah, because the car doesn't have it on yet because it's still being built.",no sale
2026_39,0,505,512,"Oh okay. So you guys can easily remove those now. And you guys can easily beat $2,000?",no sale
2026_39,1,512,524,"Yeah, like I said before, we could beat it or match it Ã¢â‚¬â€ with just showing me a quote from the other dealership.",no sale
2026_39,0,524,535,"I'd want you to beat it. I wouldn't want you to match it. You guys started off giving me a heart attack by telling me you're at $48,000 sticker, so I'd want you to at least beat it.",no sale
2026_39,1,535,548,"Yeah, for sure. If you show me that quote, we'll do something for sure on the price. You want to text it, email it, fax it to you?",no sale
2026_39,0,548,556,Text Ã¢â‚¬â€ that'll be great. Do I text it to you or do I text it to the CEO of Toyota?,no sale
2026_39,1,556,564,"No, just text it to me. Is your number 386? Okay, yep. That's totally fine.",no sale
2026_39,0,564,572,"Okay, perfect. I'll send you over my business card and you can send it through there from text.",no sale
2026_39,1,572,576,"Sure. Sounds good to you? Yeah, that sounds all right. Perfect. I'll do that right now.",no sale
2026_39,0,576,608,"Okay, all right, Tommy. All right, send that over. Okay. This is the problem Ã¢â‚¬â€ and then like, here's when it comes down to it: you work at a car dealership. Stop lying. If you want to try to have the audacity to charge $4,000 of add-ons Ã¢â‚¬â€ just own it. Don't try to say 'Toyota makes us do it.'",no sale
2026_4,1,0,1.39999962, It's a pleasure speaking with.,sale
2026_4,0,1.43999863,4.3199997, You have a pleasure to speaking of Tommy.  How are you doing today?,sale
2026_4,1,4.3199997,5.84000015," Hi Tommy, good and you?",sale
2026_4,0,5.84000015,10.23999786, I am doing just wonderful.  I'm hoping to speak to somebody in sales.,sale
2026_4,1,10.23999786,12.20000076," Okay, I'm their assistant.  How may I help you?",sale
2026_4,0,12.20000076,16.07999802," Hey, awesome.  So first off, I wanna see if you guys  have a vehicle in stock.",sale
2026_4,1,16.07999802,17.68000031," Okay, which vehicle?",sale
2026_4,0,17.68000031,23.79999924," It is a T as in Tonka truck,  two, four, zero, six, nine, seven.",sale
2026_4,1,23.79999924,25.23999786," Sorry, can you repeat the last three?",sale
2026_4,0,25.23999786,29.27999878," Yeah, six, nine, seven.  Six, nine, seven.",sale
2026_4,1,29.3199997,33.55999756," Okay, let me see here.  That's the stock number, right?",sale
2026_4,0,33.55999756,35.55999756," That is the stock number, correct.",sale
2026_4,1,35.55999756,37.87999725," Okay, and is that a new or pre-owned vehicle?",sale
2026_4,0,37.87999725,41.76000214, It is a brand new car.  It is a RAV4 Hybrid LE.,sale
2026_4,1,41.76000214,55.23999786," Okay, perfect, let me see.  RAV4 Hybrid LE.  You said five, let me see.  RAV4 Hybrid LE.  I see we have two RAV4 LE.",sale
2026_4,0,55.23999786,56.23999786, It's a good sign.,sale
2026_4,1,56.23999786,65.76000214," Let me see.  It is here, sorry.  I don't know why that was like popping up  way after the LE.  No, yeah, yeah, yeah.  Yeah, so how soon did you wanna come in  and take a look at it?",sale
2026_4,0,65.76000214,83.72000119," Well, I already know exactly what I want.  This is the vehicle I want.  I've already driven it, already know what I want.  I'm talking to a few different dealerships,  just trying to get the best possible deal.  I've heard good things about you guys.  You guys are dealer of the year  for the last like four years.  So I'm hoping you can give me just a small deal  on this car and we can come take it home even tonight.",sale
2026_4,1,83.72000119,85.55999759," Okay, and what's your last name?",sale
2026_4,0,85.55999759,88.76000209," Mikula, M-I-K-U-L-A.",sale
2026_4,1,89.59999849,93.55999939," Okay, perfect.  Okay, and you wanna.  to get pretty much the best deal right now?",sale
2026_4,0,93.55999939,96.51999949," Yeah, the best deal, and I'll come in to sign it tonight.",sale
2026_4,1,96.51999949,101.1599999," All right, gotcha.  Let me get ahold of one of my managers  so I can give you the best pricing right now.",sale
2026_4,0,101.1599999,103.3199997, That's always great.  The manager will do great.,sale
2026_4,1,103.3199997,108.6800003," All righty, one moment.  It looks like we're looking at this  RAV4 Hybrid LE in gray.  You got it. Is that correct?",sale
2026_4,0,108.6800003,109.5199986," Yep, nailed it.",sale
2026_4,1,110.4799996,114.9200001," All right, so she also mentioned  that you've been calling around  and getting pricing elsewhere?",sale
2026_4,0,114.9200001,126.7599983," Yeah, I'll be very transparent.  I just started it.  I normally do this.  It does pretty well,  but I just talked to one different dealership before you.  You're my second call  because I heard you guys were a really great dealership,  and I was hoping I didn't have to call more than two.",sale
2026_4,1,126.7599983,131.7999992," Gotcha, gotcha, yeah.  I mean, we strive to have the best customer service.  I don't know, are you in Hemet?",sale
2026_4,0,131.7999992,133.0400009, I'm in San Diego.,sale
2026_4,1,133.0400009,142.3999977," Gotcha, okay.  Yeah, because I mean,  we're not a typical freeway dealership.  We like to take care of our customers.  We have great reviews just because we...  We've done so well helping people out.",sale
2026_4,0,142.3999977,146.2000008," Well, I'll say you have great hold music.  That was some of the best hold music I've ever heard.",sale
2026_4,1,146.2000008,160.2799988," I know, yeah.  We normally only always play real songs  instead of that elevator music.  Let's see, okay, so this car is here.  It is in stock.  Let's see, pull it up.  Is this the only car you're looking for?  This is the only, I mean, the LE.",sale
2026_4,0,160.2799988,162.0400009," I mean, I'm open on the LE.",sale
2026_4,1,162.0400009,169.8799973," Got you, okay.  So this one's got a couple goodies on it.  Let's see, blind spot monitoring system.  Did you pull it from our website?",sale
2026_4,0,169.8799973,171.0199967," I did, yeah.",sale
2026_4,1,171.0199967,177.5599976," Oh, perfect, okay.  Let me ask you this.  I mean, just to be completely transparent,  I mean, what's the ultimate goal?  What are you trying to accomplish?",sale
2026_4,0,177.8399963,198.0400009," Really, I wanna be back of MSRP.  I know if I go buy one in Texas,  I can get like, I think it was like 2,800  and then I could ship it here,  pay 1,200 bucks to ship it here.  So that's what I have in Texas.  I don't like not to do that.  That seems like a cumbersome deal.  I will if I have to, but so definitely.",sale
2026_4,1,198.0400009,213.5199994," You can find better deals out there,  but it's gonna be a pain in the butt  just because of registering in California.  Make it real difficult.  Once you get to the DMV, they're like,  oh, you didn't pay sales tax.  You didn't do this and that,  and then you have to put the car on hold,  and then there's a lot more.  more involved than you really think.",sale
2026_4,0,213.5199994,221.1599999," Sure, sure, yeah, yeah, which is why I'm here  and understanding that you're gonna get me  just a great deal, so I don't even have to think about it.",sale
2026_4,1,221.1599999,263.2399979," Well, I do have to call your asking price on this vehicle.  We do ask over MSRP.  Just wanted to be completely frank for you.  That's crazy, it's 2024, my guy.  Mm-hmm, but the shortages are still real, unfortunately.  I mean, not around the entire country.  I mean, me saving a few thousand to deal with the DMV  doesn't sound like a bad deal.  Well, let me do this, let me see this.  I mean, our asking price is, let's see.  Yeah, I see, like $4,000.  It's $39.95, yeah, $4,000 over,  so our asking price is $39.048.  I don't think I'd be able to get back MSRP.  I mean, I can definitely try to ask  to see if I can get you a better pricing than that,  than our asking price, so I mean,  what would it take for you to drive down here  and own your business?",sale
2026_4,0,263.2399979,264.9199982," I mean, below MSRP?",sale
2026_4,1,264.9199982,277.199997," I mean, what, below MSRP, okay.  Yeah, yeah, I mean, it's like.  I already know, I mean, to be frank,  I don't think I could do that.  I mean, maybe we can ask for MSRP, maybe.  That might be something there to do it.",sale
2026_4,0,277.199997,294.4000015," Yeah, I just feel like, like I said,  I already have at MSRP.  I'm not like, you're the first deal.  Again, we'll see how many dealers I have to call,  but I just called my San Diego dealership  and they were at MSRP on them  and they were trying to get to 1,000 back,  so I mean, I think most people  are not doing that in marketing anymore.",sale
2026_4,1,294.4000015,299.4400025," Let me do this, this.  I have an idea.  Do you mind if I place you on a brief hold?  You can listen to that.",sale
2026_4,0,299.4400025,302.4000015," If I get to listen to that hold music again,  you can put me on hold any time.",sale
2026_4,1,302.4000015,305," All right, give me one second.  I'm gonna make a quick phone call.",sale
2026_4,0,305,306.7600021," Yeah, no problem, I'll listen to the music.",sale
2026_4,1,306.7600021,310.4000015," Hey, thank you for holding.  I actually did one better.  I got my sales manager standing on the line.",sale
2026_4,0,310.4000015,311.2399979, Go ahead.,sale
2026_4,1,311.2399979,312.0800018, Okay.,sale
2026_4,2,312.0800018,313.4400025," Good evening, sir, how you doing?",sale
2026_4,0,313.4400025,322.2399979," Man, you know what, I was doing better  because I was listening to that hold music  and you guys keep, like, I'm jamming out over here  and all of a sudden, it just cut it out, so it's fine.",sale
2026_4,2,322.2399979,326.9599991," Let me make sure we're in the right car.  Hey, are we looking at the white one or magnetic gray?",sale
2026_4,0,326.9599991,328.5199967, The magnetic gray.,sale
2026_4,2,328.5199967,335.4399994," Copy that.  All right, he was saying you have a price.  MSRP you're trying to be at and we can do that you come by ours. Yeah. Yeah",sale
